city,state_id,lat,lng
Liberty,TN,36.0045,-85.9779
Livonia Center,NY,42.8210,-77.6420
West Liberty,PA,41.0079,-80.0573
Sierra Village,CA,38.0768,-120.1624
Canaan,VT,45.0044,-71.5344
Colburn,IN,40.5188,-86.7125
Indiahoma,OK,34.6196,-98.7520
Cedar Valley,OK,35.8703,-97.5244
Dellroy,OH,40.5550,-81.1992
Polk,OH,40.9449,-82.2147
Bowersville,OH,39.5808,-83.7232
Koosharem,UT,38.5136,-111.8822
Clayton,MI,41.8649,-84.2347
Delphos,KS,39.2744,-97.7654
Frazer,MT,48.0533,-106.0481
Eubank,KY,37.2799,-84.6541
Glenview Hills,KY,38.2951,-85.6382
Maceo,KY,37.8624,-86.9914
West Stewartstown,NH,44.9906,-71.5309
Navajo Dam,NM,36.7981,-107.7045
Pymatuning South,PA,41.5068,-80.4702
Fiddletown,CA,38.5091,-120.7605
Epes,AL,32.6906,-88.1405
Colt,AR,35.1329,-90.8130
Raleigh,IL,37.8262,-88.5304
Roberts,IL,40.6148,-88.1843
Bloomingdale,IN,39.8306,-87.2502
Broomes Island,MD,38.4202,-76.5475
Liberty,OK,35.4656,-94.5442
Ridgeway,OH,40.5119,-83.5688
Grey Eagle,MN,45.8245,-94.7490
Hope,KS,38.6912,-97.0765
Inchelium,WA,48.3379,-118.2372
Lee,FL,30.4115,-83.3003
Naschitti,NM,36.0625,-108.6800
Nadine,NM,32.6232,-103.1078
Central Bridge,NY,42.7068,-74.3473
North San Juan,CA,39.3719,-121.1060
El Nido,CA,37.1324,-120.4985
Akron,AL,32.8785,-87.7429
West Burke,VT,44.6431,-71.9792
Nebo,IL,39.4421,-90.7882
Millbrook,IL,41.6071,-88.5454
Dupont,IN,38.8915,-85.5169
Midway,OH,39.7329,-83.4764
Meadow,UT,38.8863,-112.4073
Portage Des Sioux,MO,38.9274,-90.3434
Batavia,MT,48.1778,-114.4107
Ponderosa Pines,MT,46.0374,-111.3500
Moro,OR,45.4837,-120.7333
Ione,OR,45.5030,-119.8207
Newfields,NH,43.0355,-70.9391
Virgil,IL,41.9555,-88.5292
Lee,IL,41.7955,-88.9417
Fulton,IN,40.9467,-86.2641
Stewart,OH,39.3080,-81.8974
Cherokee Pass,MO,37.4872,-90.2960
Henderson,MI,43.0872,-84.1933
St. Pierre,MT,48.2439,-109.8161
Salt Lick,KY,38.1193,-83.6156
Bellewood,KY,38.2608,-85.6594
Berrydale,FL,30.8982,-87.0350
Adak,AK,51.8815,-176.6295
Marshallberg,NC,34.7266,-76.5149
Sawyer,ND,48.0894,-101.0533
Johnson,NE,40.4106,-95.9996
McLemoresville,TN,35.9863,-88.5801
Grier City,PA,40.8266,-76.0560
Beaverville,IL,40.9534,-87.6546
Chauncey,GA,32.1059,-83.0645
Mecca,IN,39.7271,-87.3317
Wakita,OK,36.8818,-97.9238
Shoal Creek Drive,MO,37.0370,-94.5228
Wilmont,MN,43.7650,-95.8269
Brownsboro Village,KY,38.2629,-85.6659
Langford,SD,45.6025,-97.8303
Lowell,WI,43.3363,-88.8183
Kennard,TX,31.3575,-95.1854
Industry,TX,29.9715,-96.4992
Relampago,TX,26.0851,-97.9059
Belmont,LA,31.7182,-93.5082
Esperance,NY,42.7651,-74.2589
Millerton,PA,41.9868,-76.9396
Grampian,PA,40.9648,-78.6112
Orwin,PA,40.5839,-76.5314
King William,VA,37.6882,-77.0212
Fields Landing,CA,40.7249,-124.2176
Gordon,AL,31.1436,-85.0925
Top-of-the-World,AZ,33.3477,-110.9997
Eakly,OK,35.3055,-98.5560
Leasburg,MO,38.0948,-91.2953
Gaastra,MI,46.0557,-88.6050
Turtle Lake,MT,47.6696,-114.0818
Beulah,MS,33.7905,-90.9802
Beaux Arts Village,WA,47.5853,-122.2049
St. Marks,FL,30.1656,-84.2078
New Hampton,NH,43.6096,-71.6509
Beech Mountain,NC,36.2105,-81.8875
Stratton,NE,40.1502,-101.2278
Barrville,PA,40.6663,-77.6831
Hiltonia,GA,32.8833,-81.6613
Amana,IA,41.8025,-91.8741
Chuichu,AZ,32.7403,-111.7821
Wyandotte,OK,36.7925,-94.7231
Waldo,OH,40.4598,-83.0847
Newcastle,UT,37.6629,-113.5643
Brewer,MO,37.7836,-89.9180
New Munich,MN,45.6309,-94.7525
Luther,MI,44.0386,-85.6827
Gridley,KS,38.1006,-95.8827
Beauregard,MS,31.7210,-90.3859
Lake,MS,32.3407,-89.3295
Rosburg,WA,46.3076,-123.6344
Glidden,WI,46.1346,-90.5721
Meeteetse,WY,44.1543,-108.8612
Goodrich,TX,30.6093,-94.9467
Texhoma,TX,36.4937,-101.7937
Lyman,NE,41.9177,-104.0373
Pelham,TN,35.3342,-85.8703
Sagaponack,NY,40.9302,-72.2726
Midland,AR,35.0927,-94.3531
Armington,IL,40.3397,-89.3143
Morganton,GA,34.8749,-84.2442
Vallonia,IN,38.8462,-86.0992
Harpers Ferry,IA,43.2005,-91.1525
Samak,UT,40.6318,-111.2244
Diggins,MO,37.1740,-92.8503
Chilhowee,MO,38.5889,-93.8557
Advance,MI,45.2161,-85.0807
Moline,KS,37.3637,-96.3025
White Oak,MS,34.6438,-90.3495
Mize,MS,31.8672,-89.5541
Cedro,NM,35.0180,-106.3508
McVille,ND,47.7653,-98.1755
Unadilla,NE,40.6827,-96.2702
Coffeeville,AL,31.7666,-88.0861
Hanaford,IL,37.9579,-88.8356
Spring Grove,IN,39.8472,-84.8912
Poston,AZ,33.9921,-114.4046
Pinedale,AZ,34.3208,-110.2599
Rosemont,MD,39.3317,-77.6214
Laclede,MO,39.7878,-93.1697
Oslo,MN,48.1954,-97.1321
Wilsall,MT,45.9844,-110.6604
Bison,SD,45.5235,-102.4677
Ethan,SD,43.5463,-97.9829
Sanctuary,TX,32.9132,-97.5877
Lawn,TX,32.1366,-99.7499
Copperhill,TN,34.9951,-84.3748
Wainscott,NY,40.9592,-72.2508
Robbins,CA,38.8672,-121.7055
Gulfcrest,AL,30.9925,-88.2399
Thebes,IL,37.2140,-89.4544
Sheldahl,IA,41.8643,-93.6966
Lubec,ME,44.8551,-66.9895
Unity,ME,44.6155,-69.3343
Bluejacket,OK,36.8008,-95.0740
Arpelar,OK,34.9356,-95.9589
Amazonia,MO,39.8888,-94.8926
Deer Creek,MN,46.3909,-95.3218
Casnovia,MI,43.2336,-85.7895
Fortine,MT,48.7723,-114.9008
Kila,MT,48.1215,-114.4767
Arcola,MS,33.2705,-90.8800
Kingston,WI,43.6935,-89.1304
Yeehaw Junction,FL,27.6993,-80.8871
Bayside,TX,28.0966,-97.2109
Georgetown,LA,31.7597,-92.3821
Buxton,ND,47.6021,-97.0976
Inglewood,NE,41.4160,-96.5021
Bethpage,TN,36.4844,-86.3085
Bigler,PA,40.9888,-78.3097
Dozier,AL,31.5031,-86.3694
Glover,VT,44.7077,-72.1934
Brandon,IA,42.3151,-92.0031
Fort Atkinson,IA,43.1442,-91.9344
Williams,IA,42.4892,-93.5411
McCallsburg,IA,42.1648,-93.3907
Bronson,IA,42.4090,-96.2113
Cambridge,ID,44.5719,-116.6778
Francis,OK,34.8743,-96.5926
Fort Supply,OK,36.5722,-99.5736
Camp Dennison,OH,39.1946,-84.2896
Sterling,UT,39.1934,-111.6901
Charlo,MT,47.4427,-114.1716
Coahoma,MS,34.3664,-90.5220
Creekside,KY,38.2914,-85.5701
Imbler,OR,45.4622,-117.9631
Spangle,WA,47.4299,-117.3812
LaCrosse,WA,46.8014,-117.9023
Blue Springs,NE,40.1376,-96.6631
Shickley,NE,40.4165,-97.7242
Prospect,NY,43.3026,-75.1514
Stoystown,PA,40.1031,-78.9547
Nipinnawasee,CA,37.4031,-119.7293
Clipper Mills,CA,39.5324,-121.1666
Rosa,AL,33.9885,-86.5037
Panama,IL,39.0291,-89.5247
Panorama Park,IA,41.5556,-90.4537
Cane Beds,AZ,36.9342,-112.9118
Ralston,OK,36.5036,-96.7374
Milburn,OK,34.2401,-96.5520
Mill Creek,OK,34.4019,-96.8257
Junction City,MO,37.5733,-90.2907
Clifford,MI,43.3148,-83.1793
Dutton,MT,47.8475,-111.7143
Dexter,KY,36.7396,-88.2956
Kellnersville,WI,44.2253,-87.8021
Snydertown,PA,40.8730,-76.6722
Schellsburg,PA,40.0481,-78.6434
Wilcox,PA,41.5726,-78.6869
Plainville,GA,34.4053,-85.0312
Elliott,IA,41.1494,-95.1629
Delta,IA,41.3226,-92.3304
Fairmount,MD,38.1016,-75.8074
Belfonte,OK,35.5368,-94.5507
Diablock,KY,37.2295,-83.1709
Coupland,TX,30.4568,-97.3979
Matagorda,TX,28.6973,-95.9667
Harrisonburg,LA,31.7681,-91.8250
Nightmute,AK,60.4874,-164.8195
Hobgood,NC,36.0267,-77.3940
Mill Creek,PA,40.4373,-77.9308
Mesa,CA,37.4189,-118.5424
Etowah,AR,35.7225,-90.2320
Menifee,AR,35.1493,-92.5544
Vernon,IN,38.9854,-85.6102
Marshall,IN,39.8475,-87.1868
Diagonal,IA,40.8105,-94.3421
Hoytville,OH,41.1900,-83.7844
Holloway,OH,40.1621,-81.1313
Kidder,MO,39.7822,-94.1023
De Tour Village,MI,45.9891,-83.9146
Belknap,MT,47.6472,-115.4222
Snoqualmie Pass,WA,47.4014,-121.4109
Matlacha Isles-Matlacha Shores,FL,26.6340,-82.0589
Suissevale,NH,43.7233,-71.3623
McGrath,AK,62.9424,-155.5630
Burdett,NY,42.4169,-76.8441
Kistler,PA,40.3769,-77.8654
Blooming Valley,PA,41.6797,-80.0397
Ivor,VA,36.9052,-76.8978
Fargo,GA,30.6881,-82.5721
Betterton,MD,39.3652,-76.0690
Kinta,OK,35.1193,-95.2378
Fayetteville,OH,39.1848,-83.9317
Bainville,MT,48.1394,-104.2197
Packwood,WA,46.6085,-121.6702
Newburg,WV,39.3889,-79.8536
Granjeno,TX,26.1377,-98.3026
Eek,AK,60.2164,-162.0331
Dublin,NC,34.6562,-78.7231
Mount Olive,AL,33.0764,-86.1334
Arkansas City,AR,33.6090,-91.2048
Uniondale,IN,40.8299,-85.2415
Manilla,IN,39.5727,-85.6220
Floyd,IA,43.1282,-92.7402
Wenden,AZ,33.8324,-113.5433
Zihlman,MD,39.6741,-78.9130
Millerton,OK,33.9843,-95.0190
Jennings,MI,44.3325,-85.2969
Chunky,MS,32.3275,-88.9302
McConnells,SC,34.8695,-81.2266
Lester,WV,37.7349,-81.3015
Latexo,TX,31.3889,-95.4724
Fowlerton,TX,28.4608,-98.8114
Lower Kalskag,AK,61.5163,-160.3556
Waco,NC,35.3617,-81.4286
Brainard,NE,41.1819,-97.0022
Moshannon,PA,41.0342,-78.0067
Anchor Bay,CA,38.8126,-123.5704
Dutton,AL,34.6062,-85.9119
Kino Springs,AZ,31.3642,-110.8096
Newdale,ID,43.8864,-111.6039
Rockford Bay,ID,47.5087,-116.8866
East Fultonham,OH,39.8486,-82.1207
Hume,MO,38.0906,-94.5827
Frankford,MO,39.4934,-91.3209
Osage,MN,46.9283,-95.2586
Lincoln,MI,44.6842,-83.4133
The Highlands,KS,38.1659,-97.9497
Chaplin,KY,37.8996,-85.2195
Rosedale,NM,32.7694,-108.2417
Tira,TX,33.3222,-95.5606
Parker's Crossroads,TN,35.7894,-88.3906
Hop Bottom,PA,41.7053,-75.7674
City of Creede,CO,37.8486,-106.9252
Alma,CO,39.2861,-106.0676
North La Junta,CO,37.9985,-103.5228
Arboles,CO,37.0201,-107.4222
Benton,CA,37.8189,-118.4844
Keene,CA,35.2330,-118.6103
Kenney,IL,40.0978,-89.0861
Cornfields,AZ,35.6515,-109.6756
Watts,OK,36.1073,-94.5717
Sawyer,OK,34.0206,-95.3773
Farber,MO,39.2747,-91.5764
Vernon Center,MN,43.9626,-94.1666
Lupton,MI,44.4297,-84.0225
Druid Hills,KY,38.2649,-85.6617
Belfry,KY,37.6194,-82.2684
Umapine,OR,45.9760,-118.5009
Pine Lakes Addition,SD,43.5511,-96.6354
Handley,WV,38.1863,-81.3673
Superior,WY,41.7595,-108.9643
Burns,WY,41.1909,-104.3590
Cross Timber,TX,32.4833,-97.3260
Mooresboro,NC,35.2992,-81.6986
Petersburg,NE,41.8536,-98.0811
Cedar Hill,TN,36.5512,-87.0010
Winslow,IL,42.4930,-89.7948
Higgston,GA,32.2164,-82.4670
Accident,MD,39.6257,-79.3200
Sabillasville,MD,39.6973,-77.4562
Taloga,OK,36.0403,-98.9642
Jane,MO,36.5404,-94.3079
Lakeland Shores,MN,44.9478,-92.7612
Leland,MI,45.0214,-85.7576
Chester,TX,30.9213,-94.6000
St. Thomas,ND,48.6192,-97.4471
Rives,TN,36.3561,-89.0496
Little York,IL,41.0109,-90.7471
Irwin,IA,41.7902,-95.2068
McCausland,IA,41.7435,-90.4461
Nanticoke,MD,38.2672,-75.8938
Kelleys Island,OH,41.6033,-82.7029
Clyde Park,MT,45.8840,-110.6057
Hamilton,WA,48.5281,-121.9836
Cazenovia,WI,43.5237,-90.1991
Blackwell,TX,32.0851,-100.3194
Fleischmanns,NY,42.1552,-74.5335
Fillmore,IL,39.1154,-89.2785
Campbell Hill,IL,37.9304,-89.5514
Blandford,MA,42.1780,-72.9241
Wellton Hills,AZ,32.6232,-114.1453
Risco,MO,36.5512,-89.8186
Sanborn,MN,44.2098,-95.1297
Hackensack,MN,46.9269,-94.5159
Azure,MT,48.3050,-109.8072
Neilton,WA,47.4031,-123.8782
Arpin,WI,44.5394,-90.0315
Charlton Heights,WV,38.1255,-81.2333
Pineland,FL,26.6642,-82.1477
Richland Springs,TX,31.2715,-98.9486
Prague,NE,41.3095,-96.8081
Townville,PA,41.6791,-79.8801
Delano,PA,40.8415,-76.0738
Makemie Park,VA,37.9106,-75.5845
Tooleville,CA,36.2878,-119.1154
Kempton,IN,40.2881,-86.2294
Mingo,IA,41.7662,-93.2825
Peterson,IA,42.9176,-95.3425
Hollister,ID,42.3529,-114.5839
Elizabethtown,OH,39.1621,-84.8037
Rushville,OH,39.7644,-82.4304
Arcadia,KS,37.6409,-94.6239
Norway,SC,33.4503,-81.1266
Ranchitos Las Lomas,TX,27.6283,-99.2344
Flat Top Mountain,TN,35.3319,-85.2000
Penn Lake Park,PA,41.1153,-75.7733
Rochester,VT,43.8741,-72.8052
Bath,IL,40.1906,-90.1425
Lisbon,IL,41.4794,-88.4597
Atalissa,IA,41.5715,-91.1665
Sportsmen Acres,OK,36.2458,-95.2515
Lore City,OH,39.9832,-81.4601
New Athens,OH,40.1845,-80.9948
Kunkle,OH,41.6359,-84.4941
Midland,OH,39.3068,-83.9105
Whiterocks,UT,40.4722,-109.9413
Maitland,MO,40.2021,-95.0780
Longton,KS,37.3779,-96.0821
Rienzi,MS,34.7633,-88.5340
Pryorsburg,KY,36.6899,-88.7124
Belleview,KY,38.9792,-84.8249
Bristol,SD,45.3466,-97.7485
Great Cacapon,WV,39.6144,-78.2857
Ribera,NM,35.3700,-105.4441
Zuehl,TX,29.4960,-98.1535
Eureka,TX,32.0120,-96.2855
Rochester,TX,33.3142,-99.8565
Cumberland City,TN,36.3828,-87.6403
Rensselaer Falls,NY,44.5909,-75.3190
Port Clinton,PA,40.5818,-76.0267
Louviers,CO,39.4799,-105.0033
Stirling City,CA,39.9065,-121.5361
Groveland,CA,37.8325,-120.2394
Uriah,AL,31.3073,-87.4992
Maysville,AR,36.4019,-94.5889
Hartsburg,IL,40.2506,-89.4412
Flat Rock,IL,38.9037,-87.6734
New Douglas,IL,38.9698,-89.6664
Hanna,IN,41.4119,-86.7795
Marshall,OK,36.1555,-97.6257
Avant,OK,36.4886,-96.0599
Manila,UT,40.9922,-109.7210
Finlayson,MN,46.2051,-92.9248
Barton Hills,MI,42.3167,-83.7561
Sherwood,MI,41.9997,-85.2394
Lake Angelus,MI,42.6921,-83.3215
Flemington,WV,39.2666,-80.1286
Deep Water,WV,38.1217,-81.2528
Las Palomas,NM,33.0589,-107.2982
Poynor,TX,32.0793,-95.5924
Oxbow,ND,46.6687,-96.8101
Natural Bridge,NY,44.0718,-75.4999
Belleville,NY,43.7844,-76.1168
Cold Brook,NY,43.2399,-75.0389
Elco,PA,40.0811,-79.8816
Allenwood,PA,41.1081,-76.8981
Reeltown,AL,32.5788,-85.8189
Prattsville,AR,34.3172,-92.5429
Gracemont,OK,35.1878,-98.2570
Buffalo,OH,39.9169,-81.5204
Hartland,MN,43.8042,-93.4843
Dakota,MN,43.9106,-91.3605
Cokesbury,SC,34.2900,-82.2087
High Bridge,KY,37.8299,-84.7096
Prescott,WA,46.2988,-118.3126
Endicott,WA,46.9282,-117.6867
Sandy Hook,WI,42.5466,-90.6168
Bailey,TX,33.4335,-96.1649
Warren City,TX,32.5530,-94.9056
Dannebrog,NE,41.1186,-98.5456
Arcadia,NE,41.4249,-99.1260
Polk,NE,41.0755,-97.7834
Brule,NE,41.0948,-101.8887
Hadar,NE,42.1072,-97.4510
Lynnville,TN,35.3781,-87.0054
Salisbury Mills,NY,41.4308,-74.1098
Youngstown,PA,40.2798,-79.3659
Auburn,IA,42.2496,-94.8778
Bliss,ID,42.9242,-114.9479
Kendrick,ID,46.6139,-116.6543
Evening Shade,OK,35.6195,-94.9104
East Lynne,MO,38.6683,-94.2303
Hillsdale,KS,38.6597,-94.8569
Greenleaf,KS,39.7272,-96.9801
Bronson,KS,37.8958,-95.0732
St. Regis,MT,47.3016,-115.1013
Ghent,KY,38.7340,-85.0612
Jeffers Gardens,OR,46.1518,-123.8520
Pukwana,SD,43.7792,-99.1843
Agency Village,SD,45.5808,-97.0831
Skamokawa Valley,WA,46.3004,-123.4242
Davis,NC,34.7996,-76.4641
Sandy Creek,NC,34.2812,-78.1529
Wallaceton,PA,40.9617,-78.2905
Empire,CO,39.7595,-105.6821
Montrose,AR,33.2989,-91.4965
Middletown,IL,40.0994,-89.5903
Kampsville,IL,39.2971,-90.6127
Rutland,IL,40.9838,-89.0413
Seymour,IL,40.1067,-88.4271
Ruma,IL,38.1306,-90.0004
Granville,IA,42.9855,-95.8750
Clifton,ID,42.1873,-112.0046
Wilmot,OH,40.6557,-81.6349
Plato,MN,44.7724,-94.0397
Hysham,MT,46.2909,-107.2305
Okreek,SD,43.3534,-100.3826
Beclabito,NM,36.8335,-109.0040
Cañon,NM,35.6718,-106.7527
Lake View,TX,29.4590,-100.9532
Nordheim,TX,28.9238,-97.6141
Lakeside,TX,28.1028,-97.8610
Keachi,LA,32.1708,-93.9160
Butte,NE,42.9125,-98.8479
Elgin,TN,36.3285,-84.6091
Copake Falls,NY,42.1202,-73.5247
Hood,CA,38.3693,-121.5155
Alma,IL,38.7230,-88.9117
Joppa,IL,37.2070,-88.8447
Kitzmiller,MD,39.3894,-79.1833
Disney,OK,36.4770,-95.0195
Tupelo,OK,34.6025,-96.4205
Dupont,OH,41.0547,-84.3011
Kensington,MN,45.7783,-95.6970
Goose Creek,KY,38.2934,-85.5906
Spring Creek,SD,43.1153,-101.0306
Glen White,WV,37.7300,-81.2797
Grover,WY,42.7947,-110.9294
Cook,NE,40.5105,-96.1618
Richville,NY,44.4151,-75.3924
Pymatuning North,PA,41.6659,-80.4648
Lake Almanor Country Club,CA,40.2578,-121.1470
Albion,CA,39.2256,-123.7564
Newport Center,VT,44.9509,-72.3043
Loraine,IL,40.1525,-91.2215
Steamboat Rock,IA,42.4081,-93.0662
Lester,IA,43.4403,-96.3315
Jugtown,MD,39.6143,-77.5943
Clay Center,OH,41.5732,-83.3643
Haydenville,OH,39.4807,-82.3238
Conception,MO,40.2411,-94.6805
Saginaw,MO,37.0260,-94.4724
Northport,WA,48.9159,-117.7796
Milton Mills,NH,43.5037,-70.9654
Timberon,NM,32.6358,-105.6925
Sandy Hollow-Escondidas,TX,27.9452,-97.8061
Goldston,NC,35.5929,-79.3286
Campbell,NE,40.2963,-98.7316
Cove Neck,NY,40.8841,-73.5003
East Side,PA,41.0621,-75.7595
Yankee Hill,CA,39.7007,-121.5147
Weogufka,AL,33.0267,-86.3169
Blevins,AR,33.8716,-93.5778
McClure,IL,37.3146,-89.4335
West Pocomoke,MD,38.0956,-75.5842
Gans,OK,35.3874,-94.6950
Mercer,MO,40.5107,-93.5299
Canalou,MO,36.7541,-89.6865
Farley,MO,39.2888,-94.8284
Riverland,MN,47.3219,-95.9512
Middle River,MN,48.4349,-96.1617
Vicco,KY,37.2161,-83.0609
Arlington,KY,36.7904,-89.0132
Rowena,OR,45.6701,-121.2749
Springdale,WA,48.0572,-117.7466
Winter,WI,45.8221,-91.0130
Boulder Flats,WY,42.9156,-108.7993
Silver Lake,NJ,40.9317,-74.9463
Gary City,TX,32.0277,-94.3679
Dodson,LA,32.0808,-92.6587
Cedar Rock,NC,35.9436,-81.4580
Herndon,PA,40.7103,-76.8515
Ovid,CO,40.9607,-102.3883
Martell,CA,38.3623,-120.8039
Donaldson,AR,34.2350,-92.9195
Good Hope,GA,33.7850,-83.6094
Tennyson,IN,38.0817,-87.1187
Kelley,IA,41.9510,-93.6656
Eagleville,MO,40.4684,-93.9861
Lowry,MN,45.7050,-95.5190
Skyline,MN,44.1408,-94.0340
Aberdeen Gardens,WA,47.0587,-123.7791
Lac La Belle,WI,43.1428,-88.5303
Canaan,NH,43.6503,-72.0159
Hosston,LA,32.8849,-93.8820
Copper Center,AK,61.9845,-145.3544
Gatesville,NC,36.4072,-76.7566
Reynolds,ND,47.6685,-97.1060
Stapleton,NE,41.4802,-100.5126
Hoskins,NE,42.1126,-97.3045
Speculator,NY,43.5943,-74.3822
Max Meadows,VA,36.9798,-80.9678
Sierra Brooks,CA,39.6426,-120.2153
Everton,MO,37.3428,-93.7024
McCord Bend,MO,36.7875,-93.5033
Hollandale,MN,43.7598,-93.2043
Oden,MI,45.4251,-84.8257
Moscow,KS,37.3251,-101.2069
Combs,KY,37.2684,-83.2148
Loganville,WI,43.4388,-90.0371
Hillcrest Heights,FL,27.8083,-81.5695
Gardner,FL,27.3537,-81.7895
La Paloma Addition,TX,28.0170,-97.5009
North Cleveland,TX,30.3577,-95.1003
Phillips,NE,40.8980,-98.2142
Garland,TN,35.5818,-89.7526
Laporte,PA,41.4180,-76.4920
Dungannon,VA,36.8285,-82.4681
Wheatley,AR,34.9211,-91.1063
Wilmington,VT,42.8717,-72.8677
South Komelik,AZ,31.7144,-111.7744
Magnetic Springs,OH,40.3533,-83.2628
Doylestown,WI,43.4276,-89.1457
Hedgesville,WV,39.5544,-77.9944
Laguna Seca,TX,26.2793,-97.9262
Grand View-on-Hudson,NY,41.0627,-73.9208
Pillow,PA,40.6406,-76.8030
Newsoms,VA,36.6262,-77.1248
Princeton,CA,39.4029,-122.0212
Woodland,IL,40.7150,-87.7310
Michiana Shores,IN,41.7565,-86.8183
Edwardsport,IN,38.8127,-87.2511
Rhodes,IA,41.9279,-93.1837
Kellerton,IA,40.7103,-94.0503
Newark,MD,38.2749,-75.2735
Glenmont,OH,40.5190,-82.0926
Potsdam,OH,39.9637,-84.4149
Boyne Falls,MI,45.1678,-84.9131
Canada Creek Ranch,MI,45.1751,-84.2075
Copeland,KS,37.5404,-100.6288
Bradfordsville,KY,37.4943,-85.1482
Nehalem,OR,45.7196,-123.8941
Lakewood,WI,45.3006,-88.5146
Paint Rock,TX,31.5100,-99.9253
Ramer,TN,35.0719,-88.6175
Lisle,NY,42.3491,-76.0055
Eau Claire,PA,41.1368,-79.7985
Trowbridge,CA,38.9264,-121.5148
Orick,CA,41.2909,-124.0692
Ewing,IL,38.0889,-88.8528
Seatonville,IL,41.3647,-89.2740
Hindsboro,IL,39.6847,-88.1347
Westport,OK,36.1950,-96.3361
Haworth,OK,33.8403,-94.6571
Rattan,OK,34.2004,-95.4131
Missouri City,MO,39.2391,-94.3019
Wilton,MN,47.5065,-94.9969
Vesta,MN,44.5066,-95.4139
Greeley,KS,38.3676,-95.1271
Spring Mill,KY,38.1436,-85.6315
Days Creek,OR,42.9705,-123.1656
Tunnelton,WV,39.3929,-79.7466
Plantation Island,FL,25.8475,-81.3754
Vadito,NM,36.1930,-105.6754
Maxwell,NE,41.0784,-100.5257
Granville,PA,40.5549,-77.6168
Comanche Creek,CO,39.6150,-104.3268
Carolina,AL,31.2337,-86.5227
Carthage,AR,34.0726,-92.5553
Butler,OK,35.5952,-99.1810
Ballou,OK,36.1421,-95.1998
Martinsburg,MO,39.1010,-91.6474
Natoma,KS,39.1884,-99.0242
Roberts,MT,45.3437,-109.1817
Durbin,WV,38.5471,-79.8278
Pakala Village,HI,21.9445,-159.6436
Goldsmith,TX,31.9833,-102.6164
Bruni,TX,27.4282,-98.8321
Pottersville,NY,43.7363,-73.8212
Daisytown,PA,40.3201,-78.9034
Clinchco,VA,37.1588,-82.3562
Acampo,CA,38.1735,-121.2798
Las Flores,CA,40.0722,-122.1573
Olmsted,IL,37.1827,-89.0849
Yarrowsburg,MD,39.3762,-77.6843
Leach,OK,36.1979,-94.9099
Millfield,OH,39.4340,-82.0949
Nerstrand,MN,44.3429,-93.0638
Augusta,MT,47.4894,-112.3921
Little Mountain,SC,34.1968,-81.4128
Fairview,KY,36.8425,-87.3054
Maytown,KY,37.5327,-82.7991
Wakonda,SD,43.0081,-97.1060
Oakdale,WI,43.9620,-90.3789
Coffee City,TX,32.1383,-95.4871
Casar,NC,35.5127,-81.6168
Gerton,NC,35.4758,-82.3504
Turkey,NC,34.9950,-78.1841
North Loup,NE,41.4955,-98.7727
Oakdale,NE,42.0700,-97.9672
Parrottsville,TN,36.0082,-83.0915
Troxelville,PA,40.8076,-77.2059
Franklin,PA,40.3417,-78.8846
Clifton,VA,38.7802,-77.3866
Brocton,IL,39.7154,-87.9336
Pitts,GA,31.9462,-83.5418
Liscomb,IA,42.1910,-93.0062
Cibola,AZ,33.3733,-114.6792
Cameron,OK,35.1351,-94.5359
Callao,MO,39.7622,-92.6238
Rice Lake,MN,47.3865,-95.5168
Glendale,SC,34.9451,-81.8364
Chaseburg,WI,43.6597,-91.0968
Burton,TX,30.1813,-96.5999
Potter,NE,41.2244,-103.1907
Glenvil,NE,40.5027,-98.2545
Glen Aubrey,NY,42.2623,-76.0002
Argyle,NY,43.2363,-73.4907
Idledale,CO,39.6688,-105.2432
Mineral,CA,40.3755,-121.5694
Artois,CA,39.6332,-122.1898
Quimby,IA,42.6292,-95.6440
Chickasaw,OH,40.4367,-84.4936
Benton Ridge,OH,41.0042,-83.7927
Maplewood Park,OH,41.1393,-80.5798
Silex,MO,39.1251,-91.0577
Brewster,KS,39.3631,-101.3771
Elk City,KS,37.2896,-95.9099
Bazine,KS,38.4462,-99.6930
Starr School,MT,48.5976,-113.1433
Cunningham,KY,36.9081,-88.8869
Halfway,OR,44.8777,-117.1094
Tokeland,WA,46.7090,-123.9839
Caryville,FL,30.7753,-85.8120
Nazareth,TX,34.5416,-102.1021
Progreso Lakes,TX,26.0712,-97.9587
Norwood,LA,30.9682,-91.1124
Medina,ND,46.8938,-99.2999
Odell,NE,40.0503,-96.8016
Malden-on-Hudson,NY,42.0933,-73.9365
Monterey Park Tract,CA,37.5268,-121.0115
West Okoboji,IA,43.3489,-95.1632
Parker,ID,43.9585,-111.7582
Freedom,OK,36.7680,-99.1131
Woodstock,OH,40.1736,-83.5281
Plummer,MN,47.9151,-96.0416
Tescott,KS,39.0130,-97.8781
Ridgeway,SC,34.3066,-80.9601
Mays Lick,KY,38.5170,-83.8452
Waverly,KY,37.7092,-87.8146
Bowler,WI,44.8627,-88.9814
Waiohinu,HI,19.0716,-155.6143
Templeton,PA,40.9185,-79.4603
Dyer,NV,37.6493,-118.0345
Point Reyes Station,CA,38.0847,-122.8093
Madrid,AL,31.0356,-85.3992
Cuba,AL,32.4410,-88.3755
Vredenburgh,AL,31.8237,-87.3178
Graham,GA,31.8292,-82.5030
Lockridge,IA,40.9936,-91.7492
